Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
7191,1,0.917755573,47,0,0.184008029,8966.0,4,0,1,0,2.0
79681,0,0.063587283,29,0,0.041844103,5400.0,2,0,0,1,2.0
144701,0,0.161870182,54,0,0.098891111,5500.0,4,0,0,0,0.0
34671,0,0.0,48,0,0.208279763,11666.0,8,0,1,0,3.0
97277,0,0.438347603,43,0,0.325533175,3375.0,8,0,2,0,1.0
71425,0,0.018141447,65,0,0.7185222,6035.0,19,0,3,0,0.0
82779,0,0.430027804,34,0,0.323236757,6833.0,5,0,2,0,0.0
33203,1,0.671535643,54,0,0.653421442,11500.0,16,0,2,0,4.0
60967,0,1.061568497,51,1,0.75129948,2500.0,6,1,1,1,2.0
29851,0,0.361506299,56,0,0.298471537,8308.0,15,0,1,0,0.0
134811,1,0.9999999,52,0,0.0,1404.0,0,0,0,0,0.0
138187,0,0.121862605,61,0,0.238745896,9440.0,3,0,1,0,2.0
36366,1,0.342832146,47,1,0.259490844,2238.0,2,4,0,0,2.0
128468,0,0.048209605,50,0,0.340027178,6622.0,11,0,1,0,1.0
18274,1,0.9999999,36,0,0.0,5500.0,0,0,0,0,2.0
127315,1,0.0,55,0,0.208346919,9200.0,7,0,1,0,1.0
9236,1,0.9999999,37,0,220.0,,1,2,0,0,0.0
51686,1,0.916900968,48,2,0.524455552,2800.0,5,3,1,1,2.0
121282,1,0.599607166,50,1,0.044477172,6789.0,4,0,0,0,2.0
44126,0,0.13829768,52,0,4245.0,,10,0,3,0,0.0
136803,1,0.959688214,42,1,0.130242311,4291.0,7,0,0,0,3.0
40745,0,0.9999999,79,0,0.335369993,1472.0,5,0,0,0,0.0
126385,1,0.632255879,56,0,0.68794183,4950.0,20,0,2,0,1.0
131378,0,0.25566146,78,0,0.079266841,4200.0,8,0,0,0,0.0
14312,0,0.034371875,66,0,0.233992328,10166.0,8,0,1,0,0.0
26462,0,0.0,33,0,0.508375819,5491.0,11,0,2,0,0.0
120908,0,0.0,70,1,0.291852139,5166.0,8,0,2,0,0.0
88391,1,0.951012247,36,2,1.244311652,4350.0,6,0,5,0,0.0
147884,0,0.187219244,49,0,0.289903366,3000.0,6,0,0,0,0.0
146144,0,0.495615298,60,1,0.026269459,21583.0,3,0,0,0,1.0
102372,0,0.9999999,56,1,0.211998572,8400.0,5,4,1,0,0.0
47236,1,0.29609446,24,1,9.0,,2,0,0,0,0.0
119941,1,0.883375202,59,2,0.98967894,28000.0,25,0,9,1,0.0
73287,1,1.026906645,46,1,0.744130042,4982.0,13,1,3,1,2.0
23633,1,0.021913178,48,0,0.19837355,7500.0,7,0,1,0,1.0
141418,0,0.000149993,60,0,0.017207223,17666.0,4,0,0,0,1.0
147067,1,0.988004798,31,2,0.996498788,3712.0,7,7,2,2,1.0
67794,1,0.958260594,46,0,651.0,,4,0,0,0,0.0
80730,1,0.298733454,35,0,1.316720505,6500.0,10,0,4,0,2.0
125924,1,0.954674221,56,1,0.51438729,9000.0,4,0,1,0,0.0
18412,1,0.9999999,53,0,0.495528669,1900.0,3,2,1,0,0.0
103207,1,0.877900241,50,0,0.230450609,15933.0,9,0,1,0,5.0
121002,1,0.843510098,76,0,1.718056389,1666.0,9,0,1,0,0.0
116356,0,0.041341017,48,0,0.109682948,3500.0,8,0,0,0,0.0
10742,0,0.010444453,56,0,0.201962264,13249.0,10,0,1,0,0.0
74967,0,0.9999999,40,1,0.060428177,2895.0,3,0,0,0,0.0
51513,0,0.001754355,45,0,0.289549377,7300.0,13,0,1,0,3.0
5508,1,0.827725182,53,1,0.280543891,5000.0,5,1,0,1,0.0
84078,1,0.875979465,45,1,0.205451308,7300.0,9,0,0,0,0.0
144461,1,1.335548173,31,0,21.0,,1,0,0,0,0.0
128935,1,0.906616612,28,0,0.103958417,2500.0,3,1,0,1,0.0
65621,0,0.9999999,23,98,0.0,,0,98,0,98,
69190,1,1.224775225,37,4,1921.0,,9,2,1,3,0.0
50882,0,0.830761517,60,1,1014.0,,6,1,0,2,0.0
11636,0,0.85680716,58,0,0.279249164,11666.0,4,0,1,0,0.0
110282,1,0.594159456,64,1,1.648362507,7083.0,19,0,5,0,0.0
79827,0,0.021608699,42,0,5359.0,,14,0,4,0,0.0
90287,0,0.107371143,52,0,0.1778005,8801.0,14,0,0,0,1.0
64789,0,0.088798926,66,0,0.494120915,10800.0,11,0,3,0,0.0
104465,0,0.408422406,44,0,0.461613501,10250.0,19,0,2,0,2.0
37280,0,0.133718975,47,0,0.12535933,8000.0,8,0,0,0,0.0
1740,0,0.600066364,53,1,0.50857819,5070.0,15,0,1,0,1.0
91603,1,0.816819317,57,0,0.41982891,4558.0,8,0,1,0,1.0
5005,0,0.9999999,47,0,0.0,,4,0,0,0,0.0
109525,0,0.051083845,61,0,0.270149729,18833.0,12,0,3,0,1.0
122146,0,0.291931633,69,0,1262.0,,9,0,1,0,0.0
71597,0,0.106895066,61,0,0.278289025,5867.0,15,0,1,0,0.0
95939,1,0.084280242,76,0,397.0,,3,1,0,0,0.0
108619,1,0.4169705,43,0,0.269478617,3413.0,5,0,1,0,4.0
14757,1,0.875303528,35,1,0.426428679,6666.0,11,0,1,0,2.0
21410,1,0.586565225,45,0,0.540204983,12000.0,11,0,2,0,0.0
75945,0,0.0,60,0,3530.0,,4,0,2,0,2.0
65356,1,0.865379072,42,0,0.453649479,7000.0,10,0,1,0,1.0
67961,1,0.9999999,26,2,0.080427892,5047.0,1,2,0,0,0.0
38955,1,0.9999999,34,0,0.106323053,7100.0,6,0,0,0,2.0
2762,0,0.622437756,49,0,0.482405345,4489.0,6,0,1,0,0.0
128515,1,0.934604905,27,1,0.019986676,1500.0,2,1,0,1,0.0
45954,0,0.274827816,36,2,0.803154854,4500.0,12,0,2,0,0.0
118974,0,0.01251681,86,0,0.004997501,2000.0,3,0,0,0,0.0
61005,0,0.535963255,61,0,0.306364412,10542.0,13,0,1,0,1.0
12350,1,0.0,86,0,21.0,,4,0,0,0,0.0
8567,0,0.9999999,64,0,2366.0,,11,0,1,0,3.0
54656,0,0.677330667,41,1,597.0,,10,0,0,1,0.0
87961,1,0.800796813,41,0,104.0,0.0,3,0,0,0,3.0
108535,1,0.618413352,52,0,3795.0,,21,0,1,1,1.0
15553,0,0.037393886,52,0,0.002519798,8333.0,2,0,0,0,0.0
74435,1,1.148086522,25,1,565.0,,1,0,0,0,0.0
1009,0,0.9999999,42,0,0.217236784,2250.0,1,0,0,0,2.0
40707,1,0.956841035,47,0,0.135920019,4200.0,9,4,0,0,0.0
27809,0,0.069866467,34,0,0.629592602,4000.0,18,0,1,0,0.0
49183,0,0.057819889,72,0,0.027192749,3750.0,15,0,0,0,0.0
62574,0,0.993128068,29,0,0.114209659,7888.0,7,0,0,0,0.0
10936,0,0.160799179,38,0,0.653057824,6000.0,16,1,2,0,1.0
101066,1,0.025153343,89,0,0.001679866,8333.0,3,0,0,0,0.0
146192,0,0.143057621,65,0,0.147085291,10000.0,13,0,0,0,2.0
126071,1,0.301813252,30,1,0.533119086,5600.0,11,0,1,0,3.0
136780,0,0.028423019,55,0,0.22447412,16923.0,16,0,2,0,1.0
37179,0,0.008308213,43,0,0.079680049,6500.0,6,0,0,0,2.0
36907,1,0.858156028,31,2,0.15390163,6932.0,4,0,0,1,0.0
87450,0,0.071421865,51,0,0.103843947,12200.0,8,0,1,0,2.0
85248,0,0.006749663,58,0,1068.0,,3,0,1,0,0.0
64569,1,0.741543076,32,2,725.0,,8,0,0,0,1.0
141651,1,0.425339527,31,0,0.437331371,4076.0,9,0,1,0,0.0
2845,0,0.043287642,55,0,0.206326315,10400.0,13,0,1,0,2.0
105547,0,0.026503578,63,0,0.255077173,7385.0,22,0,1,0,0.0
53243,1,0.9999999,58,0,0.0,,1,1,0,2,0.0
60906,1,0.001313065,34,0,0.1829398,4700.0,2,0,1,0,4.0
76959,0,0.249059086,51,0,0.274893265,7260.0,13,0,1,0,3.0
25887,1,0.753144286,35,0,0.464697739,6500.0,4,1,1,0,2.0
60167,0,0.827300931,37,0,0.109156337,2500.0,2,0,0,0,4.0
60368,1,0.759312034,63,1,0.244748611,7378.0,6,0,1,0,0.0
11282,1,1.087091291,41,3,0.93760312,6666.0,12,0,3,0,0.0
118224,0,0.202612523,41,0,0.12455516,13487.0,4,0,1,0,1.0
22098,1,0.9999999,31,98,0.0,,0,98,0,98,0.0
89423,0,0.013160541,60,1,0.259820639,7916.0,6,0,2,0,0.0
32839,1,0.9999999,42,1,0.165509581,3600.0,2,1,0,2,3.0
82565,0,0.009990616,59,0,0.0059042,10500.0,19,0,0,0,0.0
74093,0,0.274085185,62,0,1792.0,,4,0,1,0,
113726,1,0.002036527,67,0,0.081590675,5833.0,7,0,0,0,0.0
89011,1,0.783038063,52,1,0.383254587,9100.0,10,0,2,0,1.0
26615,1,0.972285564,58,5,0.529176513,5500.0,10,2,2,0,0.0
57089,1,0.960914073,40,0,0.467029973,5504.0,7,0,1,0,0.0
21577,1,0.672423196,26,2,0.133182418,5300.0,5,1,0,0,0.0
98888,1,0.208121827,36,0,0.442980463,2200.0,5,1,0,1,2.0
71207,0,0.37919052,69,0,0.457814419,5700.0,3,0,2,0,0.0
128041,1,0.570714643,55,0,0.022988506,2000.0,2,0,0,0,2.0
94665,1,0.485038057,57,4,1807.0,,8,2,2,0,0.0
